Transaction Date/Time,Vehicle Number,Odometer,Product,Volume,Customer Price,Total Price
2025-09-14 08:54:00,EJ24743,18293.0,Diesel,14.78000,25.00000,369.5
2025-09-14 07:27:00,EJ16540,16767.0,Diesel,17.47000,25.00000,436.75
2025-09-14 06:53:00,EJ56394,19373.0,Diesel,34.24000,25.00000,856.0
2025-09-13 11:57:00,DN49666,47748.0,Benzin - Blyfri,4.13000,25.00000,103.25
2025-09-13 07:45:00,EK50195,8602.0,Diesel,10.03000,25.00000,250.75
2025-09-13 07:34:00,HHWY8416,7628.0,Benzin - Blyfri,32.17000,25.00000,804.25
2025-09-13 07:10:00,DT28491,55184.0,Benzin - Blyfri,20.05000,25.00000,501.25
2025-09-13 06:50:00,EB70224,28550.0,Benzin - Blyfri,27.28000,25.00000,682.0
2025-09-13 06:42:00,EB70217,30781.0,Benzin - Blyfri,22.27000,25.00000,556.75
2025-09-13 06:23:00,EA44409,47700.0,Diesel,21.85000,25.00000,546.25
2025-09-12 17:04:00,EJ24745,15742.0,Diesel,30.89000,25.00000,772.25
2025-09-12 16:52:00,EK21829,9564.0,Diesel,29.43000,25.00000,735.75
2025-09-12 16:01:00,EB70225,37133.0,Benzin - Blyfri,15.26000,25.00000,381.5
2025-09-12 15:50:00,EJ58273,6716.0,Benzin - Blyfri,13.03000,25.00000,325.75
2025-09-12 15:47:00,EK24921,7616.0,Benzin - Blyfri,5.60000,25.00000,140.0
2025-09-12 13:37:00,DL54012,83280.0,Diesel,8.76000,25.00000,219.0
2025-09-12 10:30:00,DV29938,32266.0,Benzin - Blyfri,24.46000,25.00000,611.5
2025-09-12 09:40:00,DJ57370,107969.0,Diesel,4.93000,25.00000,123.25
2025-09-12 08:29:00,ED23408,35868.0,Diesel,1.55000,25.00000,38.75
2025-09-12 07:41:00,EH92482,14696.0,Benzin - Blyfri,12.78000,25.00000,319.5
2025-09-12 07:09:00,DP37329,59765.0,Benzin - Blyfri,22.06000,25.00000,551.5
2025-09-12 07:00:00,EJ20774,11088.0,Benzin - Blyfri,24.20000,25.00000,605.0
2025-09-12 06:41:00,ED23410,22519.0,Diesel,9.04000,25.00000,226.0
2025-09-12 06:38:00,ED23410,22519.0,Diesel,2.80000,25.00000,70.0
2025-09-12 06:28:00,DV52967,49791.0,Diesel,15.72000,25.00000,393.0
2025-09-12 06:23:00,DV29932,64174.0,Benzin - Blyfri,18.08000,25.00000,452.0
2025-09-12 06:14:00,DF45925,90206.0,Benzin - Blyfri,26.04000,25.00000,651.0
2025-09-12 06:04:00,EJ45625,13719.0,Benzin - Blyfri,34.76000,25.00000,869.0
2025-09-11 16:42:00,EF20850,16419.0,Benzin - Blyfri,16.72000,25.00000,418.0
2025-09-11 14:46:00,EB91329,38562.0,Benzin - Blyfri,65.01000,25.00000,1625.25
2025-09-11 10:12:00,DV12141,65831.0,Diesel,22.58000,25.00000,564.5
2025-09-11 08:44:00,DT38734,35211.0,Diesel,13.26000,25.00000,331.5
2025-09-11 08:14:00,EK24921,7452.0,Benzin - Blyfri,21.48000,25.00000,537.0
2025-09-11 06:21:00,EG66573,4745.0,Diesel,5.50000,25.00000,137.5
2025-09-11 06:01:00,EK29156,15026.0,Benzin - Blyfri,10.18000,25.00000,254.5
2025-09-10 14:57:00,EF91715,26854.0,Benzin - Blyfri,9.85000,25.00000,246.25
2025-09-10 13:03:00,EK74031,4389.0,Benzin - Blyfri,37.02000,25.00000,925.5
2025-09-10 10:25:00,DM10987,76891.0,Benzin - Blyfri,3.77000,25.00000,94.25
2025-09-10 10:22:00,EB27115,32697.0,Benzin - Blyfri,2.52000,25.00000,63.0
2025-09-10 06:57:00,DV31523,39329.0,Diesel,3.88000,25.00000,97.0
2025-09-10 06:29:00,DY82171,36167.0,Benzin - Blyfri,7.88000,25.00000,197.0
2025-09-10 06:26:00,EC59132,32222.0,Benzin - Blyfri,24.04000,25.00000,601.0
2025-09-10 06:20:00,DE45459,53867.0,Benzin - Blyfri,2.81000,25.00000,70.25
2025-09-10 06:18:00,EK24908,8483.0,Benzin - Blyfri,7.10000,25.00000,177.5
2025-09-10 06:14:00,DY82153,40553.0,Benzin - Blyfri,9.89000,25.00000,247.25
2025-09-10 06:04:00,DV52969,30868.0,Diesel,7.70000,25.00000,192.5
2025-09-09 16:32:00,AHB82Z,20735.0,Benzin - Blyfri,21.91000,25.00000,547.75
2025-09-09 14:08:00,EH92482,14520.0,Benzin - Blyfri,28.69000,25.00000,717.25
2025-09-09 13:56:00,DL52939,64946.0,Diesel,1.66000,25.00000,41.5
2025-09-09 13:51:00,DE26210,88763.0,Diesel,25.06000,25.00000,626.5
2025-09-09 12:44:00,DT40981,49917.0,Benzin - Blyfri,17.54000,25.00000,438.5
2025-09-09 12:40:00,EJ13680,13202.0,Benzin - Blyfri,23.78000,25.00000,594.5
2025-09-09 09:32:00,EC12791,36025.0,Benzin - Blyfri,3.49000,25.00000,87.25
2025-09-09 09:22:00,DH55438,63145.0,Benzin - Blyfri,28.78000,25.00000,719.5
2025-09-09 09:19:00,EF91725,20855.0,Diesel,45.68000,25.00000,1142.0
2025-09-09 07:16:00,EC59132,31860.0,Benzin - Blyfri,52.14000,25.00000,1303.5
2025-09-09 06:55:00,EK42179,4501.0,Diesel,35.80000,25.00000,895.0
2025-09-09 06:46:00,EG66573,4359.0,Diesel,4.94000,25.00000,123.5
2025-09-09 06:19:00,EB63569,31803.0,Diesel,7.98000,25.00000,199.5
2025-09-09 05:57:00,DA85332,37782.0,Diesel,5.54000,25.00000,138.5
2025-09-09 05:56:00,DA85332,37782.0,Diesel,0.00000,25.00000,0.0
2025-09-08 16:59:00,EA42243,41749.0,Benzin - Blyfri,19.05000,25.00000,476.25
2025-09-08 14:42:00,EA61127,20515.0,Diesel,49.62000,25.00000,1240.5
2025-09-08 12:58:00,DV17686,32691.0,Benzin - Blyfri,13.63000,25.00000,340.75
2025-09-08 12:12:00,EJ24766,13928.0,Benzin - Blyfri,7.24000,25.00000,181.0
2025-09-08 10:42:00,DT85219,47133.0,Benzin - Blyfri,9.01000,25.00000,225.25
2025-09-08 10:13:00,EC84102,25591.0,Benzin - Blyfri,22.83000,25.00000,570.75
2025-09-08 10:02:00,DV53945,57415.0,Diesel,43.34000,25.00000,1083.5
2025-09-08 07:41:00,EA42243,41494.0,Benzin - Blyfri,31.38000,25.00000,784.5
2025-09-08 06:32:00,DL52952,79532.0,Diesel,5.63000,25.00000,140.75
2025-09-08 06:03:00,DV12141,65504.0,Diesel,7.10000,25.00000,177.5
2025-09-08 05:41:00,EG66573,4303.0,Diesel,3.92000,25.00000,98.0
2025-09-08 05:34:00,EK74042,8990.0,Benzin - Blyfri,15.51000,25.00000,387.75
2025-09-08 05:16:00,EG23949,16404.0,Benzin - Blyfri,10.33000,25.00000,258.25
2025-09-08 05:09:00,EJ16576,11586.0,Benzin - Blyfri,11.17000,25.00000,279.25
2025-09-07 13:54:00,DL35139,53391.0,Benzin - Blyfri,4.20000,25.00000,105.0
2025-09-07 13:51:00,ED23412,11480.0,Diesel,10.86000,25.00000,271.5
2025-09-07 13:21:00,EK48240,5658.0,Benzin - Blyfri,45.32000,25.00000,1133.0
2025-09-07 12:00:00,DT32239,42100.0,Benzin - Blyfri,25.20000,25.00000,630.0
2025-09-07 11:17:00,EK21854,11229.0,Benzin - Blyfri,13.16000,25.00000,329.0
2025-09-07 10:15:00,EB53276,26665.0,Diesel,3.15000,25.00000,78.75
2025-09-07 10:10:00,DT38740,41585.0,Diesel,49.09000,25.00000,1227.25
2025-09-07 10:03:00,EA42136,39779.0,Diesel,43.82000,25.00000,1095.5
2025-09-07 09:20:00,EA42138,44281.0,Diesel,47.67000,25.00000,1191.75
2025-09-07 09:12:00,EJ68048,13441.0,Diesel,21.12000,25.00000,528.0
2025-09-07 08:09:00,DT18612,63072.0,Diesel,1.86000,25.00000,46.5
2025-09-07 08:01:00,BZ14806,139831.0,Diesel,19.42000,25.00000,485.5
2025-09-07 07:38:00,DP58843,60498.0,Benzin - Blyfri,26.53000,25.00000,663.25
2025-09-07 07:38:00,DP58843,60498.0,Diesel,0.00000,25.00000,0.0
2025-09-07 07:28:00,EB63569,31731.0,Diesel,31.08000,25.00000,777.0
2025-09-07 07:20:00,DV29932,63397.0,Benzin - Blyfri,30.47000,25.00000,761.75
2025-09-07 06:30:00,DS39280,54851.0,Benzin - Blyfri,12.67000,25.00000,316.75
2025-09-07 06:11:00,DV12141,65414.0,Diesel,21.52000,25.00000,538.0
2025-09-06 13:32:00,EK42129,10640.0,Benzin - Blyfri,35.40000,25.00000,885.0
2025-09-06 12:06:00,EJ56391,15656.0,Diesel,23.20000,25.00000,580.0
2025-09-06 08:10:00,BZ14806,139157.0,Diesel,19.50000,25.00000,487.5
2025-09-06 07:43:00,EA42134,39319.0,Diesel,22.70000,25.00000,567.5
2025-09-06 07:19:00,EK10060,7960.0,Benzin - Blyfri,28.62000,25.00000,715.5
2025-09-06 06:43:00,EA45748,41036.0,Benzin - Blyfri,24.98000,25.00000,624.5
2025-09-05 14:13:00,DT28461,75384.0,Diesel,38.69000,25.00000,967.25
2025-09-05 13:43:00,DN88443,16180.0,Diesel,8.90000,25.00000,222.5
2025-09-05 12:12:00,EC36431,39739.0,Benzin - Blyfri,21.65000,25.00000,541.25
2025-09-05 11:25:00,EC70795,25748.0,Benzin - Blyfri,9.74000,25.00000,243.5
2025-09-05 10:15:00,EB59107,45348.0,Diesel,6.43000,25.00000,160.75
2025-09-05 07:56:00,DL52952,78919.0,Diesel,37.50000,25.00000,937.5
2025-09-05 07:43:00,CZ72505,69866.0,Diesel,9.05000,25.00000,226.25
2025-09-05 07:19:00,EG23949,15565.0,Benzin - Blyfri,11.58000,25.00000,289.5
2025-09-05 06:54:00,DT38740,40919.0,Diesel,24.19000,25.00000,604.75
2025-09-05 06:20:00,DV59045,43840.0,Benzin - Blyfri,2.42000,25.00000,60.5
2025-09-05 06:16:00,EJ58274,7217.0,Benzin - Blyfri,22.63000,25.00000,565.75
2025-09-04 16:22:00,EK10061,8640.0,Benzin - Blyfri,40.42000,25.00000,1010.5
2025-09-04 16:17:00,EF20918,27009.0,Benzin - Blyfri,25.01000,25.00000,625.25
2025-09-04 12:32:00,EB63574,38364.0,Diesel,24.31000,25.00000,607.75
2025-09-04 12:26:00,EB59108,53025.0,Diesel,25.04000,25.00000,626.0
2025-09-04 12:17:00,EB63569,31328.0,Diesel,24.27000,25.00000,606.75
2025-09-04 08:51:00,EB89499,32507.0,Benzin - Blyfri,2.68000,25.00000,67.0
2025-09-04 08:30:00,EH82151,8339.0,Benzin - Blyfri,30.25000,25.00000,756.25
2025-09-04 07:47:00,DB25977,91530.0,Diesel,19.96000,25.00000,499.0
2025-09-04 07:02:00,EB52428,41272.0,Diesel,17.54000,25.00000,438.5
2025-09-04 06:50:00,EJ56394,18353.0,Diesel,24.90000,25.00000,622.5
2025-09-04 06:33:00,EA42138,43614.0,Diesel,3.83000,25.00000,95.75
2025-09-04 06:25:00,EK10083,7660.0,Benzin - Blyfri,42.27000,25.00000,1056.75
2025-09-03 15:19:00,DR78327,42107.0,Benzin - Blyfri,14.25000,25.00000,356.25
2025-09-03 14:43:00,DN88467,66963.0,Diesel,15.91000,25.00000,397.75
2025-09-03 08:04:00,DV53947,45883.0,Diesel,2.71000,25.00000,67.75
2025-09-03 06:51:00,DT16522,45503.0,Diesel,17.77000,25.00000,444.25
2025-09-03 06:28:00,EJ22578,7052.0,Benzin - Blyfri,31.11000,25.00000,777.75
2025-09-02 16:21:00,EC70849,38924.0,Benzin - Blyfri,11.64000,25.00000,291.0
2025-09-02 16:09:00,DV53947,45867.0,Diesel,4.14000,25.00000,103.5
2025-09-02 14:59:00,EJ20801,13369.0,Benzin - Blyfri,8.64000,25.00000,216.0
2025-09-02 13:51:00,EB63602,30946.0,Benzin - Blyfri,8.41000,25.00000,210.25
2025-09-02 13:37:00,EK21841,2907.0,Benzin - Blyfri,5.63000,25.00000,140.75
2025-09-02 13:22:00,DJ97089,56668.0,Benzin - Blyfri,16.67000,25.00000,416.75
2025-09-02 12:15:00,EB10782,31854.0,Benzin - Blyfri,40.32000,25.00000,1008.0
2025-09-02 11:59:00,EJ50252,11114.0,Benzin - Blyfri,13.81000,25.00000,345.25
2025-09-02 11:31:00,DV299929,49913.0,Benzin - Blyfri,17.29000,25.00000,432.25
2025-09-01 17:27:00,EJ24745,14289.0,Diesel,20.88000,25.00000,522.0
2025-09-01 17:04:00,DT38743,27725.0,Diesel,51.42000,25.00000,1285.5
2025-09-01 15:49:00,EC70812,35268.0,Benzin - Blyfri,10.96000,25.00000,274.0
2025-09-01 15:08:00,DV31524,38884.0,Diesel,42.53000,25.00000,1063.25
2025-09-01 14:59:00,EB53271,24102.0,Diesel,5.58000,25.00000,139.5
2025-09-01 12:58:00,DV88910,30905.0,Benzin - Blyfri,8.44000,25.00000,211.0
2025-09-01 10:38:00,DV53936,32260.0,Diesel,3.77000,25.00000,94.25
2025-09-01 10:13:00,EC12725,30754.0,Benzin - Blyfri,43.57000,25.00000,1089.25
2025-09-01 09:44:00,EB87026,35213.0,Benzin - Blyfri,2.27000,25.00000,56.75
2025-09-01 08:58:00,EK48240,5026.0,Benzin - Blyfri,39.97000,25.00000,999.25
2025-09-01 07:46:00,EJ16537,12289.0,Diesel,17.22000,25.00000,430.5
2025-09-01 06:53:00,EK29141,10168.0,Benzin - Blyfri,28.95000,25.00000,723.75
2025-09-01 06:05:00,EA55603,38974.0,Benzin - Blyfri,13.33000,25.00000,333.25
2025-09-01 05:58:00,EB53271,24054.0,Diesel,5.02000,25.00000,125.5
2025-09-01 05:46:00,EA95030,47899.0,Benzin - Blyfri,11.94000,25.00000,298.5
2025-08-31 14:35:00,DF45925,87635.0,Benzin - Blyfri,14.48000,25.00000,362.0
2025-08-31 14:00:00,EJ20798,8466.0,Benzin - Blyfri,15.80000,25.00000,395.0
2025-08-31 13:43:00,DY83996,24285.0,Diesel,7.72000,25.00000,193.0
2025-08-31 13:26:00,EC36431,39449.0,Benzin - Blyfri,9.34000,25.00000,233.5
2025-08-31 11:52:00,EJ62529,2904.0,Benzin - Blyfri,47.80000,25.00000,1195.0
2025-08-31 10:52:00,DA57637,116156.0,Benzin - Blyfri,28.94000,25.00000,723.5
2025-08-31 09:42:00,EA55603,38676.0,Benzin - Blyfri,12.76000,25.00000,319.0
2025-08-31 07:34:00,DB25977,91257.0,Diesel,50.34000,25.00000,1258.5
2025-08-31 07:09:00,EC19446,29555.0,Benzin - Blyfri,10.08000,25.00000,252.0
2025-08-30 13:36:00,EJ45646,10208.0,Benzin - Blyfri,11.01000,25.00000,275.25
2025-08-30 11:47:00,DF71823,77308.0,Diesel,18.57000,25.00000,464.25
2025-08-30 10:41:00,DX91561,42601.0,Diesel,3.29000,25.00000,82.25
2025-08-30 09:50:00,EF91715,22515.0,Benzin - Blyfri,1.94000,25.00000,48.5
2025-08-30 09:26:00,EC12708,38803.0,Benzin - Blyfri,50.01000,25.00000,1250.25
2025-08-30 08:52:00,DM48558,56490.0,Diesel,23.07000,25.00000,576.75
2025-08-30 08:25:00,EJ58243,6816.0,Benzin - Blyfri,22.71000,25.00000,567.75
2025-08-30 07:37:00,DH55438,62590.0,Benzin - Blyfri,34.01000,25.00000,850.25
2025-08-30 07:02:00,EG68471,5429.0,Diesel,13.19000,25.00000,329.75
2025-08-29 17:09:00,EB53271,23884.0,Diesel,7.76000,25.00000,194.0
2025-08-29 16:37:00,EK36097,6682.0,Benzin - Blyfri,21.20000,25.00000,530.0
2025-08-29 13:16:00,EJ68048,12881.0,Diesel,18.05000,25.00000,451.25
2025-08-29 12:51:00,ED32507,24252.0,Benzin - Blyfri,32.05000,25.00000,801.25
2025-08-29 09:21:00,DV52968,55657.0,Diesel,4.02000,25.00000,100.5
2025-08-29 09:02:00,EJ16581,18690.0,Benzin - Blyfri,33.12000,25.00000,828.0
2025-08-29 08:30:00,EJ58258,10426.0,Benzin - Blyfri,9.99000,25.00000,249.75
2025-08-29 07:51:00,ED23411,21665.0,Diesel,5.52000,25.00000,138.0
2025-08-29 06:15:00,EB10878,42628.0,Benzin - Blyfri,4.46000,25.00000,111.5
2025-08-28 15:47:00,DM48569,64651.0,Diesel,11.88000,25.00000,297.0
2025-08-28 15:35:00,DM93075,43715.0,Diesel,26.47000,25.00000,661.75
2025-08-28 15:10:00,EJ50192,11051.0,Benzin - Blyfri,23.94000,25.00000,598.5
2025-08-28 09:37:00,CZ72505,69647.0,Diesel,8.08000,25.00000,202.0
2025-08-28 07:21:00,DV52967,49394.0,Diesel,38.66000,25.00000,966.5
2025-08-27 14:45:00,EB63540,24636.0,Benzin - Blyfri,13.61000,25.00000,340.25
2025-08-27 13:23:00,EC12798,40141.0,Benzin - Blyfri,16.29000,25.00000,407.25
2025-08-27 13:17:00,DB74755,52329.0,Benzin - Blyfri,17.10000,25.00000,427.5
2025-08-27 12:44:00,EB14989,33954.0,Benzin - Blyfri,12.35000,25.00000,308.75
2025-08-27 12:03:00,DV31522,45881.0,Diesel,3.95000,25.00000,98.75
2025-08-27 10:28:00,EK36061,9467.0,Benzin - Blyfri,18.74000,25.00000,468.5
2025-08-27 08:42:00,DH65266,73444.0,Benzin - Blyfri,10.74000,25.00000,268.5
2025-08-27 07:47:00,EB14987,20674.0,Benzin - Blyfri,5.65000,25.00000,141.25
2025-08-27 07:36:00,EJ45653,4645.0,Benzin - Blyfri,21.61000,25.00000,540.25
2025-08-27 06:56:00,EH57532,15742.0,Benzin - Blyfri,13.19000,25.00000,329.75
2025-08-27 06:11:00,DS22273,20382.0,Benzin - Blyfri,14.96000,25.00000,374.0
2025-08-26 17:27:00,EF95589,11201.0,Benzin - Blyfri,15.98000,25.00000,399.5
2025-08-26 17:00:00,EB14999,37146.0,Benzin - Blyfri,18.19000,25.00000,454.75
2025-08-26 16:47:00,EK42147,9067.0,Benzin - Blyfri,11.05000,25.00000,276.25
2025-08-26 16:15:00,ED74744,29105.0,Benzin - Blyfri,14.51000,25.00000,362.75
2025-08-26 11:50:00,DH65266,73318.0,Benzin - Blyfri,26.08000,25.00000,652.0
2025-08-26 10:00:00,EC70812,34500.0,Benzin - Blyfri,9.37000,25.00000,234.25
2025-08-26 08:32:00,DT40989,36355.0,Benzin - Blyfri,6.93000,25.00000,173.25
2025-08-26 08:31:00,DT40989,36355.0,Benzin - Blyfri,0.00000,25.00000,0.0
2025-08-26 07:38:00,EF20932,20795.0,Benzin - Blyfri,39.46000,25.00000,986.5
2025-08-26 07:00:00,EJ20792,6197.0,Benzin - Blyfri,33.21000,25.00000,830.25
2025-08-26 06:08:00,EJ20799,8176.0,Benzin - Blyfri,15.18000,25.00000,379.5
2025-08-25 17:21:00,EJ45646,9456.0,Benzin - Blyfri,15.98000,25.00000,399.5
2025-08-25 16:58:00,EJ43147,14753.0,Benzin - Blyfri,19.38000,25.00000,484.5
2025-08-25 16:40:00,EK71573,4164.0,Benzin - Blyfri,17.21000,25.00000,430.25
2025-08-25 15:09:00,DT88079,60718.0,Benzin - Blyfri,19.86000,25.00000,496.5
2025-08-25 14:44:00,DN88447,43144.0,Diesel,5.56000,25.00000,139.0
2025-08-25 14:32:00,EJ68065,2904.0,Benzin - Blyfri,6.25000,25.00000,156.25
2025-08-25 14:19:00,EJ24742,16587.0,Diesel,38.47000,25.00000,961.75
2025-08-25 14:12:00,EB59107,43844.0,Diesel,45.63000,25.00000,1140.75
2025-08-25 13:30:00,EA44409,46757.0,Diesel,27.88000,25.00000,697.0
2025-08-25 12:33:00,EJ68074,9319.0,Benzin - Blyfri,20.72000,25.00000,518.0
2025-08-25 09:25:00,EJ58265,4937.0,Benzin - Blyfri,29.76000,25.00000,744.0
2025-08-25 09:09:00,DS30634,59593.0,Benzin - Blyfri,39.54000,25.00000,988.5
2025-08-25 07:13:00,EA44404,43914.0,Diesel,11.81000,25.00000,295.25
2025-08-25 07:02:00,EB63596,42476.0,Benzin - Blyfri,46.95000,25.00000,1173.75
2025-08-25 06:15:00,EJ16537,11460.0,Diesel,20.72000,25.00000,518.0
2025-08-25 06:09:00,EJ68048,12697.0,Diesel,12.35000,25.00000,308.75
2025-08-25 05:47:00,DL16819,85943.0,Benzin - Blyfri,18.20000,25.00000,455.0
2025-08-25 05:18:00,DV52969,29060.0,Diesel,32.19000,25.00000,804.75
2025-08-25 05:09:00,DV1217,42517.0,Diesel,3.81000,25.00000,95.25
2025-08-24 13:01:00,DN88446,53797.0,Diesel,4.23000,25.00000,105.75
2025-08-24 12:12:00,DV29956,49198.0,Benzin - Blyfri,11.83000,25.00000,295.75
2025-08-24 11:53:00,EJ68050,7243.0,Benzin - Blyfri,19.22000,25.00000,480.5
2025-08-24 11:50:00,DJ40854,62857.0,Benzin - Blyfri,14.46000,25.00000,361.5
2025-08-24 11:42:00,EJ20785,17482.0,Benzin - Blyfri,19.88000,25.00000,497.0
2025-08-24 10:16:00,EE74039,9777.0,Benzin - Blyfri,2.07000,25.00000,51.75
2025-08-24 09:34:00,DS53866,58554.0,Diesel,13.00000,25.00000,325.0
2025-08-24 09:03:00,EB52428,40557.0,Diesel,20.92000,25.00000,523.0
2025-08-24 08:10:00,DJ83917,65696.0,Benzin - Blyfri,20.23000,25.00000,505.75
2025-08-24 08:07:00,ED23412,10674.0,Diesel,10.77000,25.00000,269.25
2025-08-24 07:48:00,EA61125,21048.0,Diesel,42.07000,25.00000,1051.75
2025-08-24 07:37:00,EH82149,11853.0,Benzin - Blyfri,35.04000,25.00000,876.0
2025-08-24 07:02:00,EF91727,23001.0,Diesel,35.08000,25.00000,877.0
2025-08-24 06:57:00,DV52968,55589.0,Diesel,31.70000,25.00000,792.5
2025-08-24 06:32:00,DS53869,108637.0,Diesel,15.15000,25.00000,378.75
2025-08-24 06:09:00,EC36386,29630.0,Benzin - Blyfri,7.11000,25.00000,177.75
2025-08-24 05:45:00,DV53947,45497.0,Diesel,11.60000,25.00000,290.0
2025-08-23 13:53:00,EB10881,31033.0,Benzin - Blyfri,25.12000,25.00000,628.0
2025-08-23 13:02:00,EA49998,40560.0,Benzin - Blyfri,9.07000,25.00000,226.75
2025-08-23 09:16:00,WPI8410M,13885.0,Benzin - Blyfri,25.00000,25.00000,625.0
2025-08-23 08:52:00,ED23410,20024.0,Diesel,9.87000,25.00000,246.75
2025-08-23 07:10:00,EB46725,32506.0,Diesel,18.13000,25.00000,453.25
2025-08-23 06:00:00,DY57081,28606.0,Diesel,10.31000,25.00000,257.75
2025-08-22 17:05:00,EG68471,5333.0,Diesel,37.25000,25.00000,931.25
2025-08-22 16:42:00,DT88084,33664.0,Benzin - Blyfri,24.66000,25.00000,616.5
2025-08-22 15:46:00,DV88910,29488.0,Benzin - Blyfri,5.09000,25.00000,127.25
2025-08-22 15:36:00,EJ65889,1969.0,Diesel,6.98000,25.00000,174.5
2025-08-22 15:16:00,EC12772,39244.0,Benzin - Blyfri,24.40000,25.00000,610.0
2025-08-22 13:14:00,EF20716,25983.0,Benzin - Blyfri,40.61000,25.00000,1015.25
2025-08-22 13:06:00,EJ45682,8892.0,Benzin - Blyfri,12.09000,25.00000,302.25
2025-08-22 13:03:00,EJ43116,10491.0,Benzin - Blyfri,6.58000,25.00000,164.5
2025-08-22 12:23:00,EJ20806,21120.0,Diesel,28.54000,25.00000,713.5
2025-08-22 12:21:00,EJ68048,12426.0,Diesel,28.00000,25.00000,700.0
2025-08-22 12:10:00,DT26823,45977.0,Benzin - Blyfri,25.26000,25.00000,631.5
2025-08-22 11:49:00,EJ16549,10524.0,Benzin - Blyfri,21.26000,25.00000,531.5
2025-08-22 11:03:00,EH92507,13608.0,Benzin - Blyfri,17.86000,25.00000,446.5
2025-08-22 09:04:00,EK71572,5298.0,Benzin - Blyfri,19.07000,25.00000,476.75
2025-08-22 08:14:00,EB65463,21980.0,Diesel,41.67000,25.00000,1041.75
2025-08-22 07:04:00,DV88909,36377.0,Benzin - Blyfri,5.79000,25.00000,144.75
2025-08-22 06:44:00,EC14966,42504.0,Benzin - Blyfri,14.26000,25.00000,356.5
2025-08-22 06:40:00,EB27091,38625.0,Benzin - Blyfri,8.13000,25.00000,203.25
2025-08-22 06:22:00,EA42169,25121.0,Benzin - Blyfri,8.08000,25.00000,202.0
2025-08-22 06:10:00,EA48438,33534.0,Benzin - Blyfri,25.64000,25.00000,641.0
2025-08-22 05:50:00,DV52969,28599.0,Diesel,7.72000,25.00000,193.0
2025-08-21 17:05:00,EB70227,31695.0,Benzin - Blyfri,29.68000,25.00000,742.0
2025-08-21 16:30:00,EJ56394,16784.0,Diesel,8.67000,25.00000,216.75
2025-08-21 15:11:00,EJ43108,16029.0,Diesel,29.25000,25.00000,731.25
2025-08-21 14:35:00,EK10082,4059.0,Benzin - Blyfri,9.06000,25.00000,226.5
2025-08-21 12:39:00,EJ68056,6654.0,Benzin - Blyfri,1.59000,25.00000,39.75
2025-08-21 09:50:00,EG19649,14400.0,Benzin - Blyfri,7.11000,25.00000,177.75
2025-08-21 06:13:00,EK36074,9834.0,Benzin - Blyfri,21.56000,25.00000,539.0
2025-08-21 06:06:00,EK48240,4517.0,Benzin - Blyfri,23.33000,25.00000,583.25
2025-08-20 16:53:00,EC12774,32952.0,Benzin - Blyfri,10.98000,25.00000,274.5
2025-08-20 15:44:00,EB70224,27635.0,Benzin - Blyfri,3.06000,25.00000,76.5
2025-08-20 14:08:00,DV88909,36267.0,Benzin - Blyfri,6.05000,25.00000,151.25
2025-08-20 08:09:00,DL52952,78292.0,Diesel,41.88000,25.00000,1047.0
2025-08-20 07:36:00,EF20874,21211.0,Benzin - Blyfri,45.00000,25.00000,1125.0
2025-08-19 15:31:00,EK71567,4526.0,Benzin - Blyfri,25.24000,25.00000,631.0
2025-08-19 15:28:00,EB89512,12518.0,Benzin - Blyfri,8.88000,25.00000,222.0
2025-08-19 15:21:00,DM87013,23361.0,Benzin - Blyfri,10.30000,25.00000,257.5
2025-08-19 15:20:00,DM87013,23361.0,Benzin - Blyfri,0.00000,25.00000,0.0
2025-08-19 15:17:00,EA42253,59260.0,Benzin - Blyfri,22.44000,25.00000,561.0
2025-08-19 15:03:00,EG19649,14284.0,Benzin - Blyfri,15.81000,25.00000,395.25
2025-08-19 14:59:00,EB87026,34235.0,Benzin - Blyfri,6.68000,25.00000,167.0
2025-08-19 13:29:00,DB25977,89854.0,Diesel,22.10000,25.00000,552.5
2025-08-19 09:39:00,DS30624,45179.0,Benzin - Blyfri,3.45000,25.00000,86.25
2025-08-19 09:13:00,EB59077,16445.0,Benzin - Blyfri,12.90000,25.00000,322.5
2025-08-19 08:43:00,DN88445,51612.0,Diesel,4.95000,25.00000,123.75
2025-08-19 06:20:00,EB91332,33316.0,Benzin - Blyfri,21.60000,25.00000,540.0
2025-08-18 16:18:00,EJ50228,10532.0,Benzin - Blyfri,11.44000,25.00000,286.0
2025-08-18 16:15:00,DA74511,76413.0,Benzin - Blyfri,30.61000,25.00000,765.25
2025-08-18 16:01:00,DM93075,43481.0,Diesel,21.01000,25.00000,525.25
2025-08-18 15:45:00,EJ65889,1916.0,Diesel,19.15000,25.00000,478.75
2025-08-18 15:08:00,DV52968,55164.0,Diesel,12.16000,25.00000,304.0
2025-08-18 14:56:00,DV52978,33483.0,Diesel,20.45000,25.00000,511.25
2025-08-18 14:33:00,DF68229,64355.0,Diesel,36.01000,25.00000,900.25
2025-08-18 14:29:00,DV10328,36003.0,Diesel,44.43000,25.00000,1110.75
2025-08-18 14:16:00,EB63572,44719.0,Diesel,43.11000,25.00000,1077.75
2025-08-18 11:57:00,EJ22572,11303.0,Benzin - Blyfri,12.71000,25.00000,317.75
2025-08-18 11:03:00,DV31524,37362.0,Diesel,19.34000,25.00000,483.5
